age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,poutcome
30.0,admin.,married,university.degree,yes,yes,cellular,apr,thu,1.3666666666666667,6.0,nonexistent
43.0,services,divorced,high.school,yes,no,cellular,apr,thu,5.05,1.0,failure
43.0,services,divorced,high.school,no,no,cellular,apr,thu,7.883333333333334,1.0,nonexistent
38.0,services,married,basic.9y,yes,no,cellular,apr,thu,1.6833333333333333,1.0,failure
30.0,admin.,married,university.degree,yes,no,cellular,apr,thu,4.05,3.0,nonexistent
39.0,blue-collar,single,basic.9y,yes,no,cellular,apr,thu,5.666666666666667,1.0,nonexistent
41.0,blue-collar,married,basic.4y,yes,yes,cellular,apr,thu,4.8,1.0,failure
34.0,technician,single,professional.course,no,no,cellular,apr,thu,2.0166666666666666,1.0,failure
26.0,services,single,high.school,no,no,cellular,apr,thu,2.95,1.0,success
30.0,admin.,married,university.degree,no,no,cellular,apr,thu,5.216666666666667,3.0,nonexistent
35.0,blue-collar,married,basic.9y,yes,no,cellular,apr,thu,1.9,1.0,nonexistent
39.0,blue-collar,married,basic.9y,no,no,cellular,apr,thu,1.2166666666666666,1.0,failure
39.0,blue-collar,married,basic.9y,yes,no,cellular,apr,thu,4.216666666666667,1.0,nonexistent
40.0,blue-collar,married,basic.9y,no,no,cellular,apr,thu,7.5,2.0,nonexistent
39.0,blue-collar,single,basic.9y,no,no,cellular,apr,thu,5.183333333333334,2.0,nonexistent
44.0,blue-collar,married,basic.9y,no,no,cellular,apr,thu,6.016666666666667,1.0,nonexistent
33.0,admin.,divorced,high.school,no,no,cellular,apr,thu,2.466666666666667,1.0,nonexistent
39.0,services,married,high.school,no,no,cellular,apr,thu,9.966666666666667,2.0,failure
28.0,technician,single,professional.course,yes,no,cellular,apr,thu,7.95,2.0,failure
55.0,blue-collar,divorced,basic.4y,yes,no,cellular,apr,thu,2.7333333333333334,1.0,failure
42.0,technician,divorced,professional.course,yes,yes,cellular,apr,thu,2.4,1.0,nonexistent
28.0,blue-collar,single,high.school,no,yes,cellular,apr,thu,5.55,1.0,failure
28.0,blue-collar,single,high.school,yes,no,telephone,apr,thu,4.0,1.0,nonexistent
50.0,services,married,basic.4y,yes,yes,cellular,apr,thu,4.333333333333333,1.0,nonexistent
44.0,blue-collar,married,university.degree,yes,no,cellular,apr,thu,6.616666666666666,2.0,nonexistent
28.0,technician,single,professional.course,no,no,cellular,apr,thu,7.4,1.0,nonexistent
28.0,technician,single,professional.course,yes,no,cellular,apr,thu,13.733333333333333,1.0,failure
30.0,admin.,married,university.degree,no,no,cellular,apr,thu,1.7333333333333334,6.0,nonexistent
32.0,technician,single,university.degree,yes,no,cellular,apr,thu,4.883333333333334,2.0,failure
28.0,blue-collar,single,high.school,yes,no,telephone,apr,thu,12.85,1.0,nonexistent
46.0,management,married,university.degree,no,no,cellular,apr,thu,4.15,1.0,nonexistent
42.0,admin.,married,basic.9y,yes,no,cellular,apr,thu,3.4,4.0,nonexistent
28.0,blue-collar,single,high.school,yes,yes,cellular,apr,thu,4.466666666666667,1.0,nonexistent
39.0,blue-collar,single,basic.9y,yes,no,cellular,apr,thu,2.8833333333333333,2.0,nonexistent
49.0,admin.,married,basic.6y,yes,no,cellular,apr,thu,5.816666666666666,3.0,nonexistent
50.0,self-employed,single,basic.9y,no,no,cellular,apr,thu,6.65,2.0,failure
44.0,admin.,divorced,university.degree,no,no,telephone,apr,thu,1.2333333333333334,3.0,nonexistent
31.0,blue-collar,single,basic.9y,no,no,telephone,apr,thu,4.75,2.0,nonexistent
39.0,technician,married,professional.course,no,no,cellular,apr,thu,3.75,2.0,nonexistent
38.0,services,married,basic.9y,no,yes,cellular,apr,thu,1.6,3.0,nonexistent
28.0,blue-collar,single,high.school,yes,no,cellular,apr,thu,5.483333333333333,2.0,nonexistent
28.0,blue-collar,single,high.school,yes,no,cellular,apr,thu,4.233333333333333,2.0,failure
30.0,admin.,married,university.degree,no,yes,cellular,apr,thu,3.433333333333333,1.0,nonexistent
32.0,blue-collar,married,basic.9y,yes,no,cellular,apr,fri,0.8,2.0,nonexistent
24.0,technician,single,university.degree,yes,no,cellular,apr,fri,5.433333333333334,3.0,nonexistent
39.0,admin.,divorced,university.degree,no,no,cellular,apr,fri,3.1166666666666667,1.0,failure
40.0,services,married,high.school,yes,no,cellular,apr,fri,7.6,1.0,failure
42.0,technician,divorced,professional.course,yes,no,cellular,apr,fri,1.55,2.0,nonexistent
45.0,blue-collar,married,basic.4y,yes,no,cellular,apr,fri,15.083333333333334,1.0,failure
53.0,blue-collar,divorced,high.school,yes,no,cellular,apr,fri,0.0,3.0,nonexistent
49.0,self-employed,divorced,basic.9y,yes,no,cellular,apr,fri,1.2333333333333334,1.0,failure
26.0,admin.,single,university.degree,yes,no,cellular,apr,fri,6.266666666666667,1.0,nonexistent
32.0,blue-collar,married,basic.9y,yes,no,cellular,apr,fri,3.7333333333333334,1.0,nonexistent
26.0,entrepreneur,single,high.school,yes,no,cellular,apr,fri,11.783333333333333,1.0,failure
26.0,entrepreneur,single,high.school,no,yes,cellular,apr,fri,4.95,1.0,failure
49.0,housemaid,married,basic.4y,no,no,cellular,apr,fri,1.9166666666666667,1.0,nonexistent
30.0,technician,married,university.degree,yes,no,cellular,apr,fri,1.7166666666666666,1.0,nonexistent
42.0,admin.,married,high.school,no,no,cellular,apr,fri,11.616666666666667,2.0,nonexistent
37.0,management,married,high.school,yes,no,cellular,apr,fri,7.416666666666667,1.0,failure
51.0,technician,divorced,professional.course,yes,no,cellular,apr,fri,5.233333333333333,1.0,failure
51.0,technician,divorced,professional.course,yes,yes,cellular,apr,fri,1.4,1.0,failure
40.0,services,married,high.school,yes,no,cellular,apr,fri,4.616666666666666,2.0,failure
31.0,admin.,married,university.degree,no,no,cellular,apr,fri,2.8333333333333335,1.0,nonexistent
30.0,technician,single,high.school,no,no,cellular,apr,fri,4.75,1.0,nonexistent
33.0,services,divorced,high.school,no,yes,telephone,apr,fri,1.9833333333333334,1.0,nonexistent
39.0,entrepreneur,married,high.school,no,no,cellular,apr,fri,8.066666666666666,1.0,failure
44.0,services,married,high.school,yes,no,cellular,apr,fri,4.0,1.0,failure
33.0,services,divorced,high.school,yes,yes,cellular,apr,fri,7.0,1.0,nonexistent
32.0,blue-collar,married,basic.9y,yes,yes,cellular,apr,fri,8.033333333333333,2.0,nonexistent
32.0,blue-collar,married,basic.9y,no,no,cellular,apr,fri,1.1,2.0,nonexistent
54.0,housemaid,married,professional.course,yes,no,cellular,apr,fri,1.95,1.0,nonexistent
55.0,retired,married,high.school,yes,no,cellular,apr,fri,3.55,1.0,failure
49.0,self-employed,divorced,basic.9y,no,no,cellular,apr,fri,11.0,1.0,nonexistent
50.0,admin.,married,professional.course,yes,no,cellular,apr,fri,2.566666666666667,1.0,nonexistent
33.0,entrepreneur,married,high.school,yes,no,cellular,apr,fri,4.55,2.0,failure
50.0,admin.,married,professional.course,yes,no,cellular,apr,fri,2.0166666666666666,1.0,nonexistent
39.0,blue-collar,married,basic.6y,no,no,cellular,apr,fri,3.9833333333333334,2.0,nonexistent
56.0,management,married,university.degree,no,no,telephone,apr,fri,6.033333333333333,2.0,failure
54.0,housemaid,married,professional.course,yes,no,cellular,apr,fri,1.75,1.0,failure
45.0,blue-collar,married,basic.9y,yes,no,cellular,apr,fri,9.7,2.0,nonexistent
48.0,admin.,married,high.school,yes,no,cellular,apr,fri,3.1666666666666665,1.0,nonexistent
48.0,admin.,married,high.school,no,no,cellular,apr,fri,5.75,2.0,nonexistent
32.0,services,married,high.school,no,no,cellular,apr,fri,1.0833333333333333,1.0,failure
43.0,management,married,university.degree,no,no,cellular,apr,fri,2.0166666666666666,2.0,nonexistent
32.0,services,married,high.school,no,no,cellular,apr,fri,18.166666666666668,1.0,nonexistent
34.0,blue-collar,single,basic.9y,no,no,cellular,apr,fri,3.3833333333333333,1.0,success
49.0,services,married,basic.6y,no,yes,cellular,apr,fri,6.383333333333334,1.0,nonexistent
50.0,blue-collar,married,basic.4y,yes,no,cellular,apr,fri,1.6666666666666667,3.0,nonexistent
39.0,entrepreneur,married,high.school,no,no,cellular,apr,fri,3.7333333333333334,2.0,nonexistent
37.0,admin.,married,high.school,yes,no,cellular,apr,fri,7.316666666666666,2.0,failure
32.0,blue-collar,married,basic.6y,yes,yes,cellular,apr,fri,3.4166666666666665,2.0,failure
44.0,management,divorced,university.degree,yes,no,cellular,apr,fri,3.8333333333333335,1.0,nonexistent
44.0,management,divorced,university.degree,no,no,cellular,apr,fri,18.183333333333334,1.0,failure
31.0,technician,single,high.school,yes,no,cellular,apr,fri,9.933333333333334,1.0,failure
47.0,technician,married,high.school,yes,no,cellular,apr,fri,2.466666666666667,2.0,nonexistent
36.0,services,single,high.school,no,yes,telephone,apr,fri,8.566666666666666,2.0,nonexistent
47.0,blue-collar,married,basic.9y,no,yes,cellular,apr,fri,9.716666666666667,2.0,failure
46.0,management,married,high.school,yes,no,cellular,apr,fri,0.95,4.0,nonexistent
41.0,admin.,married,basic.6y,no,no,cellular,apr,fri,20.05,2.0,failure
51.0,technician,divorced,professional.course,no,no,cellular,apr,fri,9.65,2.0,nonexistent
37.0,admin.,married,university.degree,yes,no,telephone,apr,fri,5.15,4.0,nonexistent
40.0,services,married,high.school,yes,no,cellular,apr,fri,2.5166666666666666,2.0,nonexistent
49.0,services,married,basic.6y,yes,no,cellular,apr,fri,3.65,2.0,nonexistent
38.0,entrepreneur,married,professional.course,yes,yes,cellular,apr,mon,4.633333333333334,2.0,failure
46.0,blue-collar,married,basic.9y,yes,yes,cellular,apr,mon,7.983333333333333,1.0,nonexistent
42.0,management,married,professional.course,yes,no,cellular,apr,mon,9.833333333333334,2.0,failure
41.0,unemployed,married,basic.9y,no,yes,cellular,apr,mon,5.366666666666666,1.0,success
50.0,management,divorced,university.degree,no,no,telephone,apr,mon,7.916666666666667,6.0,failure
41.0,unemployed,married,basic.9y,yes,no,cellular,apr,mon,4.533333333333333,1.0,nonexistent
45.0,admin.,married,high.school,yes,no,cellular,apr,mon,3.0833333333333335,3.0,nonexistent
40.0,management,married,university.degree,yes,no,cellular,apr,mon,4.233333333333333,1.0,nonexistent
25.0,technician,single,professional.course,no,yes,cellular,apr,mon,1.8666666666666667,4.0,nonexistent
40.0,services,single,high.school,no,no,cellular,apr,mon,4.583333333333333,1.0,nonexistent
37.0,technician,divorced,basic.9y,yes,no,cellular,apr,mon,4.116666666666666,1.0,failure
38.0,admin.,single,high.school,yes,no,cellular,apr,mon,5.533333333333333,2.0,failure
55.0,management,divorced,university.degree,no,yes,cellular,apr,mon,15.266666666666667,1.0,nonexistent
53.0,blue-collar,married,basic.4y,yes,no,cellular,apr,mon,9.716666666666667,2.0,failure
31.0,technician,married,professional.course,no,no,cellular,apr,mon,9.183333333333334,3.0,failure
26.0,admin.,married,high.school,yes,no,cellular,apr,mon,1.5,10.0,nonexistent
56.0,retired,married,basic.6y,yes,no,telephone,apr,mon,2.8666666666666667,1.0,nonexistent
55.0,retired,married,basic.4y,yes,no,cellular,apr,mon,2.6333333333333333,1.0,nonexistent
65.0,retired,married,university.degree,yes,no,cellular,apr,mon,2.45,1.0,nonexistent
34.0,admin.,married,basic.6y,yes,no,cellular,apr,mon,9.983333333333333,1.0,nonexistent
55.0,management,divorced,university.degree,yes,no,cellular,apr,mon,3.8666666666666667,3.0,nonexistent
55.0,technician,married,professional.course,no,no,cellular,apr,mon,6.266666666666667,2.0,failure
44.0,blue-collar,married,high.school,no,no,cellular,apr,mon,4.516666666666667,2.0,failure
24.0,admin.,single,university.degree,yes,no,telephone,apr,mon,1.4333333333333333,1.0,nonexistent
46.0,self-employed,single,university.degree,no,no,cellular,apr,mon,7.3,1.0,nonexistent
42.0,technician,married,basic.9y,no,yes,cellular,apr,mon,7.283333333333333,2.0,nonexistent
46.0,services,divorced,high.school,no,no,cellular,apr,mon,3.5166666666666666,2.0,failure
41.0,unemployed,married,basic.9y,yes,no,cellular,apr,mon,4.383333333333334,1.0,nonexistent
44.0,technician,married,high.school,yes,no,cellular,apr,mon,1.7333333333333334,1.0,failure
40.0,services,married,high.school,no,no,cellular,apr,mon,4.9,1.0,failure
45.0,blue-collar,single,basic.9y,yes,no,cellular,apr,mon,2.8833333333333333,1.0,nonexistent
45.0,blue-collar,single,basic.9y,no,no,cellular,apr,mon,2.15,1.0,nonexistent
55.0,housemaid,married,basic.4y,no,no,cellular,apr,mon,3.283333333333333,1.0,nonexistent
24.0,student,single,university.degree,no,no,cellular,apr,mon,2.316666666666667,2.0,nonexistent
55.0,housemaid,married,basic.4y,yes,no,cellular,apr,mon,2.316666666666667,1.0,nonexistent
40.0,blue-collar,divorced,basic.6y,no,no,cellular,apr,mon,6.65,2.0,nonexistent
26.0,admin.,married,high.school,no,no,cellular,apr,mon,3.1666666666666665,1.0,nonexistent
55.0,housemaid,married,basic.4y,yes,no,cellular,apr,mon,23.916666666666668,1.0,nonexistent
26.0,admin.,married,high.school,yes,no,telephone,apr,mon,3.6,1.0,nonexistent
58.0,retired,divorced,high.school,yes,no,cellular,apr,mon,1.25,2.0,nonexistent
55.0,technician,married,professional.course,yes,no,cellular,apr,mon,6.183333333333334,3.0,failure
43.0,services,married,professional.course,no,no,cellular,apr,mon,3.8333333333333335,1.0,nonexistent
32.0,blue-collar,married,basic.9y,no,no,cellular,apr,mon,0.6833333333333333,2.0,nonexistent
35.0,technician,married,professional.course,yes,no,cellular,apr,mon,4.533333333333333,1.0,nonexistent
48.0,admin.,single,high.school,no,no,cellular,apr,mon,3.716666666666667,2.0,nonexistent
40.0,services,married,high.school,no,no,cellular,apr,mon,6.283333333333333,3.0,failure
34.0,blue-collar,married,basic.9y,yes,no,telephone,apr,mon,22.55,2.0,success
29.0,technician,single,professional.course,yes,no,cellular,apr,mon,12.333333333333334,3.0,nonexistent
37.0,blue-collar,married,basic.6y,yes,no,cellular,apr,mon,18.966666666666665,2.0,failure
38.0,blue-collar,married,basic.9y,no,no,cellular,apr,mon,5.95,2.0,failure
42.0,technician,married,basic.9y,no,no,cellular,apr,mon,7.35,4.0,nonexistent
53.0,blue-collar,married,basic.4y,no,no,cellular,apr,mon,2.75,4.0,nonexistent
38.0,blue-collar,married,basic.9y,no,yes,cellular,apr,mon,4.6,2.0,nonexistent
46.0,blue-collar,married,basic.9y,yes,no,telephone,apr,mon,2.0833333333333335,3.0,failure
51.0,admin.,divorced,professional.course,no,yes,cellular,apr,mon,9.716666666666667,3.0,nonexistent
56.0,management,married,university.degree,no,no,cellular,apr,tue,1.2,5.0,nonexistent
60.0,retired,divorced,basic.4y,no,no,cellular,apr,tue,7.75,4.0,nonexistent
19.0,student,single,basic.9y,no,no,cellular,apr,tue,0.7166666666666667,3.0,nonexistent
32.0,technician,single,university.degree,yes,no,cellular,apr,tue,1.0,3.0,nonexistent
57.0,blue-collar,married,high.school,yes,no,cellular,apr,tue,5.916666666666667,3.0,nonexistent
39.0,technician,married,basic.6y,yes,no,cellular,apr,tue,3.7666666666666666,2.0,nonexistent
43.0,blue-collar,married,basic.9y,no,no,cellular,apr,tue,10.133333333333333,1.0,failure
43.0,blue-collar,married,basic.9y,yes,yes,cellular,apr,tue,18.266666666666666,1.0,nonexistent
35.0,admin.,married,high.school,no,no,cellular,apr,tue,5.45,2.0,failure
34.0,admin.,single,high.school,no,no,cellular,apr,tue,3.85,1.0,nonexistent
44.0,technician,divorced,professional.course,no,no,cellular,apr,tue,3.466666666666667,1.0,nonexistent
39.0,blue-collar,married,basic.4y,no,no,cellular,apr,tue,1.5166666666666666,1.0,failure
35.0,blue-collar,married,basic.9y,no,no,cellular,apr,tue,6.35,1.0,failure
41.0,admin.,married,university.degree,yes,no,cellular,apr,tue,3.05,1.0,failure
22.0,student,single,high.school,no,no,cellular,apr,tue,3.2333333333333334,2.0,nonexistent
41.0,admin.,married,university.degree,yes,yes,cellular,apr,tue,1.7166666666666666,1.0,nonexistent
41.0,admin.,married,university.degree,no,no,cellular,apr,tue,7.716666666666667,1.0,nonexistent
40.0,blue-collar,married,basic.9y,no,yes,cellular,apr,tue,7.983333333333333,1.0,nonexistent
40.0,blue-collar,married,basic.9y,no,no,cellular,apr,tue,5.9,1.0,nonexistent
46.0,admin.,divorced,high.school,no,no,cellular,apr,tue,5.75,2.0,nonexistent
45.0,services,married,professional.course,no,no,cellular,apr,tue,5.483333333333333,1.0,failure
40.0,self-employed,married,professional.course,no,no,cellular,apr,tue,3.5,1.0,failure
36.0,blue-collar,married,basic.9y,yes,no,cellular,apr,tue,3.7666666666666666,1.0,nonexistent
39.0,self-employed,married,professional.course,no,yes,cellular,apr,tue,6.483333333333333,1.0,nonexistent
57.0,blue-collar,married,high.school,yes,no,cellular,apr,tue,1.6166666666666667,2.0,nonexistent
36.0,admin.,divorced,high.school,no,no,cellular,apr,tue,3.283333333333333,1.0,nonexistent
47.0,blue-collar,single,basic.4y,no,no,cellular,apr,tue,6.15,1.0,nonexistent
45.0,management,divorced,university.degree,no,no,cellular,apr,tue,3.2666666666666666,2.0,nonexistent
41.0,admin.,married,basic.6y,no,no,cellular,apr,tue,3.7666666666666666,2.0,nonexistent
46.0,technician,married,basic.6y,no,no,cellular,apr,tue,4.233333333333333,1.0,nonexistent
32.0,technician,single,university.degree,no,no,cellular,apr,tue,12.016666666666667,4.0,nonexistent
40.0,technician,married,professional.course,yes,no,cellular,apr,tue,6.1,1.0,nonexistent
31.0,blue-collar,married,basic.9y,yes,no,cellular,apr,tue,3.466666666666667,1.0,failure
40.0,technician,married,professional.course,no,no,cellular,apr,tue,4.566666666666666,1.0,nonexistent
39.0,admin.,married,high.school,yes,no,telephone,apr,tue,3.15,1.0,nonexistent
66.0,retired,single,university.degree,yes,no,cellular,apr,tue,6.85,1.0,nonexistent
42.0,technician,divorced,professional.course,yes,no,cellular,apr,tue,2.6166666666666667,1.0,failure
19.0,student,single,basic.9y,yes,no,cellular,apr,tue,4.983333333333333,1.0,nonexistent
41.0,blue-collar,married,basic.9y,yes,no,cellular,apr,tue,4.533333333333333,1.0,nonexistent
42.0,technician,divorced,professional.course,no,no,cellular,apr,tue,10.25,1.0,failure
34.0,management,married,university.degree,yes,no,cellular,apr,tue,4.25,2.0,nonexistent
28.0,student,single,university.degree,yes,no,cellular,apr,tue,1.55,3.0,failure
32.0,admin.,single,university.degree,no,no,cellular,apr,tue,0.8166666666666667,2.0,nonexistent
72.0,retired,married,basic.4y,no,no,telephone,apr,tue,2.066666666666667,1.0,nonexistent
38.0,services,divorced,high.school,yes,no,cellular,apr,tue,10.333333333333334,1.0,success
31.0,blue-collar,married,basic.9y,no,no,cellular,apr,tue,1.4,1.0,failure
36.0,blue-collar,married,basic.9y,yes,yes,cellular,apr,tue,1.65,1.0,nonexistent
32.0,technician,single,university.degree,no,no,cellular,apr,tue,1.3833333333333333,1.0,nonexistent
45.0,services,married,high.school,no,no,cellular,apr,tue,2.316666666666667,1.0,nonexistent
38.0,services,divorced,high.school,no,no,cellular,apr,tue,5.183333333333334,1.0,failure
45.0,services,married,high.school,yes,no,cellular,apr,tue,17.716666666666665,1.0,nonexistent
38.0,services,divorced,high.school,yes,no,cellular,apr,tue,4.383333333333334,2.0,failure
43.0,admin.,single,high.school,no,no,cellular,apr,tue,8.116666666666667,1.0,nonexistent
57.0,blue-collar,married,basic.9y,no,no,cellular,apr,tue,5.066666666666666,1.0,nonexistent
35.0,unemployed,divorced,university.degree,yes,yes,cellular,apr,tue,1.1,1.0,failure
35.0,unemployed,divorced,university.degree,no,no,cellular,apr,tue,4.216666666666667,1.0,failure
40.0,retired,single,basic.4y,yes,yes,cellular,apr,tue,2.4166666666666665,1.0,nonexistent
46.0,services,married,professional.course,yes,no,cellular,apr,tue,4.066666666666666,3.0,failure
25.0,student,single,high.school,no,no,cellular,apr,tue,1.6333333333333333,2.0,nonexistent
36.0,self-employed,single,university.degree,no,yes,cellular,apr,tue,1.7333333333333334,2.0,nonexistent
39.0,technician,married,basic.6y,no,no,cellular,apr,tue,1.4666666666666666,3.0,nonexistent
44.0,blue-collar,married,basic.9y,no,no,cellular,apr,tue,0.016666666666666666,1.0,nonexistent
40.0,services,married,high.school,yes,no,cellular,apr,tue,2.6333333333333333,2.0,nonexistent
40.0,blue-collar,married,high.school,no,no,cellular,apr,tue,4.083333333333333,8.0,nonexistent
41.0,blue-collar,married,basic.9y,no,no,cellular,apr,tue,2.683333333333333,1.0,failure
59.0,services,married,high.school,yes,no,cellular,apr,tue,9.033333333333333,3.0,failure
44.0,services,divorced,high.school,no,no,cellular,apr,tue,4.416666666666667,1.0,nonexistent
44.0,services,divorced,high.school,no,no,cellular,apr,tue,9.366666666666667,1.0,nonexistent
44.0,services,divorced,high.school,yes,yes,cellular,apr,tue,14.916666666666666,1.0,nonexistent
38.0,blue-collar,married,basic.4y,no,no,cellular,apr,tue,4.616666666666666,1.0,nonexistent
38.0,blue-collar,married,basic.4y,no,no,cellular,apr,tue,3.9833333333333334,1.0,nonexistent
38.0,admin.,divorced,high.school,no,no,cellular,apr,tue,2.8666666666666667,2.0,failure
33.0,blue-collar,single,professional.course,no,no,cellular,apr,tue,3.683333333333333,2.0,nonexistent
55.0,technician,married,high.school,yes,yes,cellular,apr,tue,6.266666666666667,3.0,nonexistent
59.0,retired,married,basic.4y,no,no,telephone,apr,tue,5.883333333333334,4.0,nonexistent
43.0,admin.,single,high.school,no,no,cellular,apr,tue,3.6,2.0,failure
40.0,blue-collar,married,high.school,no,no,cellular,apr,tue,0.7166666666666667,3.0,failure
36.0,entrepreneur,married,high.school,yes,no,cellular,apr,tue,12.266666666666667,7.0,nonexistent
44.0,blue-collar,single,basic.9y,yes,no,cellular,apr,tue,9.683333333333334,2.0,nonexistent
27.0,technician,married,professional.course,yes,yes,cellular,apr,wed,2.716666666666667,3.0,nonexistent
27.0,technician,single,basic.9y,no,yes,cellular,apr,wed,1.3166666666666667,2.0,nonexistent
46.0,services,married,high.school,no,no,cellular,apr,wed,5.416666666666667,2.0,nonexistent
25.0,student,single,high.school,yes,no,cellular,apr,wed,5.45,1.0,nonexistent
25.0,student,single,high.school,yes,no,cellular,apr,wed,1.95,1.0,nonexistent
34.0,services,married,high.school,yes,no,cellular,apr,wed,1.6333333333333333,1.0,nonexistent
27.0,technician,single,basic.9y,yes,no,cellular,apr,wed,2.183333333333333,1.0,nonexistent
27.0,technician,single,basic.9y,yes,no,cellular,apr,wed,2.4833333333333334,1.0,nonexistent
43.0,technician,single,professional.course,yes,no,cellular,apr,wed,8.65,1.0,nonexistent
40.0,housemaid,married,basic.9y,yes,yes,telephone,apr,wed,2.816666666666667,1.0,failure
32.0,technician,single,university.degree,no,no,cellular,apr,wed,1.45,1.0,nonexistent
55.0,admin.,divorced,university.degree,yes,no,cellular,apr,wed,10.466666666666667,1.0,failure
27.0,admin.,single,university.degree,yes,yes,cellular,apr,wed,1.6333333333333333,1.0,failure
55.0,admin.,divorced,university.degree,yes,no,cellular,apr,wed,15.866666666666667,1.0,nonexistent
61.0,retired,married,university.degree,yes,no,cellular,apr,wed,3.4166666666666665,2.0,nonexistent
46.0,blue-collar,divorced,basic.9y,no,yes,cellular,apr,wed,15.05,1.0,nonexistent
48.0,technician,married,professional.course,no,no,cellular,apr,wed,1.5833333333333333,1.0,failure
29.0,technician,married,university.degree,yes,no,cellular,apr,wed,0.9666666666666667,3.0,nonexistent
32.0,technician,single,university.degree,no,no,cellular,apr,wed,0.9833333333333333,3.0,nonexistent
41.0,blue-collar,married,basic.4y,yes,no,cellular,apr,wed,2.05,1.0,nonexistent
41.0,blue-collar,married,basic.4y,yes,no,cellular,apr,wed,1.5833333333333333,1.0,nonexistent
27.0,technician,single,basic.9y,yes,no,telephone,apr,wed,8.716666666666667,2.0,nonexistent
25.0,unemployed,single,professional.course,yes,no,cellular,apr,wed,1.6166666666666667,1.0,nonexistent
25.0,unemployed,single,professional.course,no,no,cellular,apr,wed,4.466666666666667,1.0,nonexistent
49.0,blue-collar,divorced,basic.4y,no,no,cellular,apr,wed,7.166666666666667,1.0,nonexistent
27.0,technician,single,basic.9y,yes,no,cellular,apr,wed,1.4666666666666666,3.0,nonexistent
39.0,blue-collar,married,basic.9y,yes,no,cellular,apr,wed,2.0,1.0,failure
39.0,blue-collar,married,basic.9y,yes,no,cellular,apr,wed,3.033333333333333,1.0,failure
27.0,technician,single,basic.9y,no,yes,cellular,apr,wed,5.583333333333333,2.0,nonexistent
37.0,technician,married,university.degree,yes,no,telephone,apr,wed,3.6333333333333333,1.0,nonexistent
39.0,blue-collar,married,basic.9y,no,yes,cellular,apr,wed,6.55,6.0,nonexistent
34.0,services,married,high.school,no,no,cellular,apr,wed,7.7,2.0,nonexistent
39.0,blue-collar,married,basic.9y,yes,no,cellular,apr,wed,3.55,4.0,nonexistent
46.0,blue-collar,divorced,basic.6y,no,no,cellular,apr,wed,2.9833333333333334,5.0,failure
38.0,admin.,married,high.school,no,yes,cellular,apr,wed,4.733333333333333,1.0,failure
48.0,blue-collar,married,basic.9y,yes,no,cellular,apr,wed,17.2,3.0,failure
36.0,management,married,university.degree,no,yes,cellular,apr,wed,4.016666666666667,1.0,nonexistent
36.0,housemaid,married,basic.9y,yes,no,cellular,apr,wed,4.85,1.0,failure
63.0,retired,married,high.school,no,no,cellular,apr,wed,2.5,1.0,failure
63.0,retired,married,high.school,yes,no,telephone,apr,wed,3.933333333333333,1.0,nonexistent
37.0,blue-collar,married,basic.4y,yes,no,cellular,apr,wed,4.683333333333334,1.0,success
39.0,blue-collar,married,basic.9y,yes,yes,cellular,apr,wed,2.0,1.0,failure
47.0,unemployed,divorced,basic.9y,no,no,cellular,apr,wed,2.0833333333333335,2.0,nonexistent
63.0,retired,married,high.school,no,no,telephone,apr,wed,3.0833333333333335,1.0,nonexistent
28.0,admin.,married,university.degree,yes,no,cellular,apr,wed,4.35,1.0,nonexistent
51.0,admin.,single,university.degree,yes,yes,cellular,apr,wed,3.8833333333333333,1.0,nonexistent
29.0,admin.,married,university.degree,yes,yes,cellular,apr,wed,4.083333333333333,1.0,nonexistent
25.0,admin.,single,professional.course,yes,no,cellular,apr,wed,1.1166666666666667,1.0,nonexistent
47.0,entrepreneur,married,high.school,no,yes,cellular,apr,wed,11.05,2.0,nonexistent
25.0,admin.,single,professional.course,yes,no,cellular,apr,wed,1.9,1.0,nonexistent
31.0,services,married,high.school,no,yes,cellular,apr,wed,3.25,6.0,nonexistent
36.0,management,married,university.degree,no,yes,cellular,apr,wed,3.0,2.0,nonexistent
82.0,retired,married,basic.9y,no,no,cellular,apr,wed,5.35,1.0,nonexistent
27.0,technician,single,basic.9y,no,no,cellular,apr,wed,0.5666666666666667,3.0,nonexistent
46.0,services,married,high.school,yes,no,cellular,apr,wed,3.35,2.0,nonexistent
24.0,services,single,high.school,yes,no,cellular,apr,wed,3.4833333333333334,1.0,nonexistent
47.0,admin.,single,university.degree,no,no,cellular,apr,wed,2.783333333333333,1.0,nonexistent
35.0,admin.,single,university.degree,yes,no,cellular,apr,wed,0.9666666666666667,1.0,nonexistent
38.0,admin.,married,high.school,no,no,cellular,apr,wed,8.633333333333333,2.0,failure
24.0,student,single,high.school,yes,no,cellular,apr,wed,1.2333333333333334,1.0,nonexistent
64.0,technician,married,professional.course,yes,no,cellular,apr,wed,4.166666666666667,1.0,nonexistent
35.0,admin.,married,high.school,yes,no,cellular,apr,wed,19.833333333333332,1.0,nonexistent
40.0,services,divorced,high.school,yes,no,cellular,apr,wed,3.35,1.0,nonexistent
42.0,blue-collar,married,basic.6y,yes,yes,cellular,apr,wed,1.8333333333333333,1.0,nonexistent
35.0,technician,divorced,professional.course,yes,no,cellular,apr,wed,6.75,1.0,nonexistent
